[DCR_Solver] Boundary iter 58 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.03692e-12
[DCR_Solver] Boundary iter 59 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.83317e-12
[DCR_Solver] Boundary iter 60 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.65e-12
[DCR_Solver] Boundary iter 61 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.48512e-12
[DCR_Solver] Boundary iter 62 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=7.77156e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.33591e-12
[DCR_Solver] Boundary iter 63 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=6.66134e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.20228e-12
[DCR_Solver] Boundary iter 64 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.08235e-12
[DCR_Solver] Boundary iter 65 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=9.74139e-13
[DCR_Solver] Boundary iter 66 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=8.76843e-13
[DCR_Solver] Boundary iter 67 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=7.88944e-13
[DCR_Solver] Boundary iter 68 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=7.10298e-13
[DCR_Solver] Boundary iter 69 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=6.39406e-13
[DCR_Solver] Boundary iter 70 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=4.44089e-16 Rn_norm=153580 constrained_val=0.9 rel_change=5.75272e-13
